order_item_id,order_id,product_id,quantity,unit_price,total_price
ITEM109198,ORD18451,PROD1144,3,754.84,2264.52
ITEM109199,ORD23317,PROD1197,5,3522.61,17613.05
ITEM109200,ORD15549,PROD1254,6,1650.17,9901.02
ITEM109201,ORD20946,PROD1127,7,4256.09,29792.63
ITEM109202,ORD24187,PROD1157,2,1721.69,3443.38
ITEM109203,ORD10405,PROD1135,7,4872.38,34106.66
ITEM109204,ORD19648,PROD1183,1,3910.39,3910.39
ITEM109205,ORD20949,PROD1178,4,3893.15,15572.6
ITEM109206,ORD11165,PROD1156,3,1519.27,4557.81
ITEM109207,ORD15802,PROD1256,4,1433.76,5735.04
ITEM109208,ORD16294,PROD1059,5,404.16,2020.8
ITEM109209,ORD24810,PROD1281,5,1103.66,5518.3
ITEM109210,ORD10471,PROD1076,2,3761.52,7523.04
ITEM109211,ORD18259,PROD1160,2,2908.97,5817.94
ITEM109212,ORD10750,PROD1014,6,3708.82,22252.92
ITEM109213,ORD20212,PROD1050,7,4002.16,28015.12
ITEM109214,ORD10861,PROD1198,6,3896.71,23380.26
ITEM109215,ORD22800,PROD1091,1,2645.13,2645.13
ITEM109216,ORD21274,PROD1059,4,404.16,1616.64
ITEM109217,ORD15081,PROD1082,2,3248.1,6496.2
ITEM109218,ORD24702,PROD1188,5,1410.9,7054.5
ITEM109219,ORD18091,PROD1017,5,4469.71,22348.55
ITEM109220,ORD21686,PROD1255,1,1008.76,1008.76
ITEM109221,ORD22561,PROD1043,6,888.64,5331.84
ITEM109222,ORD16444,PROD1055,6,3039.56,18237.36
ITEM109223,ORD23887,PROD1061,9,1408.96,12680.64
ITEM109224,ORD21041,PROD1241,6,599.63,3597.78
ITEM109225,ORD14431,PROD1290,3,4478.66,13435.98
ITEM109226,ORD12106,PROD1050,10,4002.16,40021.6
ITEM109227,ORD22884,PROD1014,3,3708.82,11126.46
ITEM109228,ORD17426,PROD1020,8,1132.25,9058.0
ITEM109229,ORD15651,PROD1017,6,4469.71,26818.26
ITEM109230,ORD14503,PROD1281,4,1103.66,4414.64
ITEM109231,ORD23781,PROD1057,1,2200.9,2200.9
ITEM109232,ORD17202,PROD1214,3,740.61,2221.83
ITEM109233,ORD13911,PROD1211,7,4093.38,28653.66
ITEM109234,ORD10050,PROD1150,6,1711.21,10267.26
ITEM109235,ORD17189,PROD1164,3,1909.34,5728.02
ITEM109236,ORD17253,PROD1091,8,2645.13,21161.04
ITEM109237,ORD16540,PROD1263,4,325.36,1301.44
ITEM109238,ORD18105,PROD1097,4,305.84,1223.36
ITEM109239,ORD18586,PROD1172,2,3825.69,7651.38
ITEM109240,ORD14802,PROD1086,9,1500.17,13501.53
ITEM109241,ORD12517,PROD1084,1,3372.26,3372.26
ITEM109242,ORD11240,PROD1244,6,1210.8,7264.8
ITEM109243,ORD19889,PROD1276,1,1112.55,1112.55
ITEM109244,ORD14868,PROD1231,1,666.04,666.04
ITEM109245,ORD17916,PROD1057,10,2200.9,22009.0
ITEM109246,ORD15204,PROD1222,10,459.73,4597.3
ITEM109247,ORD12707,PROD1097,7,305.84,2140.88
ITEM109248,ORD14039,PROD1015,9,997.64,8978.76
ITEM109249,ORD16327,PROD1064,10,2746.66,27466.6
ITEM109250,ORD20050,PROD1060,2,236.58,473.16
ITEM109251,ORD11163,PROD1177,1,4919.93,4919.93
ITEM109252,ORD20161,PROD1138,5,4627.04,23135.2
ITEM109253,ORD12256,PROD1265,6,2046.66,12279.96
ITEM109254,ORD13126,PROD1078,5,2486.64,12433.2
ITEM109255,ORD16104,PROD1082,2,3248.1,6496.2
ITEM109256,ORD15583,PROD1097,2,305.84,611.68
ITEM109257,ORD16757,PROD1024,9,2129.47,19165.23
ITEM109258,ORD17020,PROD1263,1,325.36,325.36
ITEM109259,ORD13536,PROD1021,9,3011.42,27102.78
ITEM109260,ORD14964,PROD1114,2,3339.09,6678.18
ITEM109261,ORD17052,PROD1234,4,747.88,2991.52
ITEM109262,ORD21351,PROD1164,3,1909.34,5728.02
ITEM109263,ORD14392,PROD1270,7,823.99,5767.93
ITEM109264,ORD13427,PROD1266,9,2406.44,21657.96
ITEM109265,ORD20021,PROD1046,1,3864.45,3864.45
ITEM109266,ORD21816,PROD1001,4,645.25,2581.0
ITEM109267,ORD17008,PROD1197,7,3522.61,24658.27
ITEM109268,ORD23513,PROD1218,8,4863.62,38908.96
ITEM109269,ORD10969,PROD1230,1,2789.92,2789.92
ITEM109270,ORD20613,PROD1122,2,4101.01,8202.02
ITEM109271,ORD13689,PROD1039,7,1698.89,11892.23
ITEM109272,ORD13920,PROD1274,3,2226.43,6679.29
ITEM109273,ORD14343,PROD1113,5,3940.66,19703.3
ITEM109274,ORD16227,PROD1249,5,3106.19,15530.95
ITEM109275,ORD12551,PROD1284,6,3056.86,18341.16
ITEM109276,ORD24983,PROD1047,3,2285.28,6855.84
ITEM109277,ORD13999,PROD1033,4,299.93,1199.72
ITEM109278,ORD20665,PROD1126,1,2513.07,2513.07
ITEM109279,ORD12664,PROD1203,2,970.58,1941.16
ITEM109280,ORD17828,PROD1096,1,2109.21,2109.21
ITEM109281,ORD16066,PROD1150,6,1711.21,10267.26
ITEM109282,ORD12715,PROD1027,4,1234.51,4938.04
ITEM109283,ORD20278,PROD1012,7,948.18,6637.26
ITEM109284,ORD18742,PROD1206,2,625.62,1251.24
ITEM109285,ORD16964,PROD1107,9,4785.24,43067.16
ITEM109286,ORD15833,PROD1118,8,3123.46,24987.68
ITEM109287,ORD13253,PROD1266,9,2406.44,21657.96
ITEM109288,ORD22727,PROD1247,7,1865.62,13059.34
ITEM109289,ORD15331,PROD1091,8,2645.13,21161.04
ITEM109290,ORD17688,PROD1294,8,2805.62,22444.96
ITEM109291,ORD21799,PROD1292,8,2144.35,17154.8
ITEM109292,ORD11720,PROD1216,1,1362.38,1362.38
ITEM109293,ORD11322,PROD1220,1,175.68,175.68
ITEM109294,ORD22613,PROD1137,10,1346.58,13465.8
ITEM109295,ORD23400,PROD1099,7,2544.04,17808.28
ITEM109296,ORD19956,PROD1096,4,2109.21,8436.84
ITEM109297,ORD14310,PROD1148,7,1002.06,7014.42
ITEM109298,ORD16934,PROD1202,6,1253.59,7521.54
ITEM109299,ORD23941,PROD1288,10,3376.8,33768.0
ITEM109300,ORD19281,PROD1211,5,4093.38,20466.9
ITEM109301,ORD19148,PROD1160,1,2908.97,2908.97
ITEM109302,ORD10546,PROD1209,1,4542.21,4542.21
ITEM109303,ORD18482,PROD1190,10,1320.27,13202.7
ITEM109304,ORD20522,PROD1165,7,2690.86,18836.02
ITEM109305,ORD13608,PROD1240,4,4778.79,19115.16
ITEM109306,ORD12960,PROD1071,4,2968.54,11874.16
ITEM109307,ORD13369,PROD1291,7,3115.96,21811.72
ITEM109308,ORD18668,PROD1033,6,299.93,1799.58
ITEM109309,ORD24783,PROD1181,2,1399.79,2799.58
ITEM109310,ORD16856,PROD1019,5,3243.18,16215.9
ITEM109311,ORD24497,PROD1168,8,1662.65,13301.2
ITEM109312,ORD12182,PROD1253,6,1019.7,6118.2
ITEM109313,ORD21876,PROD1047,7,2285.28,15996.96
ITEM109314,ORD15415,PROD1076,10,3761.52,37615.2
ITEM109315,ORD11878,PROD1292,6,2144.35,12866.1
ITEM109316,ORD24530,PROD1253,5,1019.7,5098.5
ITEM109317,ORD17282,PROD1039,7,1698.89,11892.23
ITEM109318,ORD17995,PROD1019,5,3243.18,16215.9
ITEM109319,ORD13386,PROD1200,10,3087.05,30870.5
ITEM109320,ORD16284,PROD1216,8,1362.38,10899.04
ITEM109321,ORD13635,PROD1275,1,4493.4,4493.4
ITEM109322,ORD21339,PROD1031,2,3680.01,7360.02
ITEM109323,ORD16220,PROD1069,3,1643.69,4931.07
ITEM109324,ORD13735,PROD1110,4,189.61,758.44
ITEM109325,ORD23437,PROD1234,4,747.88,2991.52
ITEM109326,ORD18861,PROD1013,9,3071.65,27644.85
ITEM109327,ORD18151,PROD1040,4,921.57,3686.28
ITEM109328,ORD12586,PROD1028,4,4096.2,16384.8
ITEM109329,ORD16371,PROD1060,5,236.58,1182.9
ITEM109330,ORD11079,PROD1012,2,948.18,1896.36
ITEM109331,ORD21614,PROD1145,1,1855.0,1855.0
ITEM109332,ORD23883,PROD1067,8,4297.16,34377.28
ITEM109333,ORD19334,PROD1214,8,740.61,5924.88
ITEM109334,ORD22355,PROD1200,2,3087.05,6174.1
ITEM109335,ORD17196,PROD1060,4,236.58,946.32
ITEM109336,ORD24526,PROD1112,2,4196.85,8393.7
ITEM109337,ORD16647,PROD1098,2,4297.49,8594.98
ITEM109338,ORD22796,PROD1025,10,2177.99,21779.9
ITEM109339,ORD16428,PROD1285,10,4189.26,41892.6
ITEM109340,ORD20667,PROD1194,10,4091.6,40916.0
ITEM109341,ORD10039,PROD1019,3,3243.18,9729.54
ITEM109342,ORD24971,PROD1033,2,299.93,599.86
ITEM109343,ORD13072,PROD1290,1,4478.66,4478.66
ITEM109344,ORD17831,PROD1236,5,3643.72,18218.6
ITEM109345,ORD20875,PROD1116,8,2606.82,20854.56
ITEM109346,ORD18072,PROD1144,10,754.84,7548.4
ITEM109347,ORD23035,PROD1137,8,1346.58,10772.64
ITEM109348,ORD19414,PROD1297,1,1677.08,1677.08
ITEM109349,ORD18996,PROD1018,6,1433.44,8600.64
ITEM109350,ORD18668,PROD1182,9,2159.95,19439.55
ITEM109351,ORD18443,PROD1068,7,4119.0,28833.0
ITEM109352,ORD12632,PROD1011,7,1130.33,7912.31
ITEM109353,ORD18183,PROD1270,3,823.99,2471.97
ITEM109354,ORD17265,PROD1093,6,167.84,1007.04
ITEM109355,ORD23362,PROD1075,4,4592.8,18371.2
ITEM109356,ORD16342,PROD1270,3,823.99,2471.97
ITEM109357,ORD15079,PROD1132,4,3538.86,14155.44
ITEM109358,ORD15771,PROD1126,2,2513.07,5026.14
ITEM109359,ORD14813,PROD1174,1,4789.55,4789.55
ITEM109360,ORD11604,PROD1162,2,2276.21,4552.42
ITEM109361,ORD11032,PROD1268,3,4633.46,13900.38
ITEM109362,ORD10526,PROD1171,2,4799.24,9598.48
ITEM109363,ORD12431,PROD1098,6,4297.49,25784.94
ITEM109364,ORD22738,PROD1026,2,3252.12,6504.24
ITEM109365,ORD24039,PROD1021,1,3011.42,3011.42
ITEM109366,ORD17795,PROD1089,2,3456.71,6913.42
ITEM109367,ORD22808,PROD1013,1,3071.65,3071.65
ITEM109368,ORD11690,PROD1107,10,4785.24,47852.4
ITEM109369,ORD14286,PROD1169,6,3218.73,19312.38
ITEM109370,ORD14617,PROD1112,8,4196.85,33574.8
ITEM109371,ORD16961,PROD1014,6,3708.82,22252.92
ITEM109372,ORD19409,PROD1152,2,4899.54,9799.08
ITEM109373,ORD11357,PROD1275,3,4493.4,13480.2
ITEM109374,ORD23423,PROD1074,2,4842.78,9685.56
ITEM109375,ORD19524,PROD1201,10,1725.94,17259.4
ITEM109376,ORD20087,PROD1124,4,1841.58,7366.32
ITEM109377,ORD20526,PROD1219,3,1189.87,3569.61
ITEM109378,ORD19598,PROD1282,1,2895.52,2895.52
ITEM109379,ORD11672,PROD1091,2,2645.13,5290.26
ITEM109380,ORD17280,PROD1137,4,1346.58,5386.32
ITEM109381,ORD15701,PROD1035,8,4329.66,34637.28
ITEM109382,ORD12643,PROD1091,4,2645.13,10580.52
ITEM109383,ORD15868,PROD1250,1,3133.08,3133.08
ITEM109384,ORD10875,PROD1067,8,4297.16,34377.28
ITEM109385,ORD12679,PROD1023,5,2050.0,10250.0
ITEM109386,ORD23000,PROD1098,9,4297.49,38677.41
ITEM109387,ORD19929,PROD1175,10,3343.25,33432.5
ITEM109388,ORD15914,PROD1023,8,2050.0,16400.0
ITEM109389,ORD19153,PROD1080,8,795.41,6363.28
ITEM109390,ORD13547,PROD1257,7,1774.55,12421.85
ITEM109391,ORD23542,PROD1060,4,236.58,946.32
ITEM109392,ORD14105,PROD1057,4,2200.9,8803.6
ITEM109393,ORD13274,PROD1253,8,1019.7,8157.6
ITEM109394,ORD10668,PROD1114,4,3339.09,13356.36
ITEM109395,ORD23282,PROD1268,4,4633.46,18533.84
ITEM109396,ORD23488,PROD1156,10,1519.27,15192.7
ITEM109397,ORD21328,PROD1012,2,948.18,1896.36
ITEM109398,ORD13037,PROD1208,8,2471.88,19775.04
ITEM109399,ORD24168,PROD1030,7,660.5,4623.5
ITEM109400,ORD19549,PROD1264,8,608.23,4865.84
ITEM109401,ORD15682,PROD1101,7,2718.8,19031.6
ITEM109402,ORD19343,PROD1260,1,2461.54,2461.54
ITEM109403,ORD19339,PROD1287,6,4207.0,25242.0
ITEM109404,ORD11327,PROD1071,2,2968.54,5937.08
ITEM109405,ORD16198,PROD1204,4,2578.78,10315.12
ITEM109406,ORD23377,PROD1041,7,3083.61,21585.27
ITEM109407,ORD21094,PROD1231,9,666.04,5994.36
ITEM109408,ORD24603,PROD1168,2,1662.65,3325.3
ITEM109409,ORD24604,PROD1282,7,2895.52,20268.64
ITEM109410,ORD16619,PROD1101,10,2718.8,27188.0
ITEM109411,ORD12741,PROD1205,1,452.05,452.05
ITEM109412,ORD13338,PROD1017,1,4469.71,4469.71
ITEM109413,ORD11597,PROD1244,9,1210.8,10897.2
ITEM109414,ORD18971,PROD1120,3,1446.78,4340.34
ITEM109415,ORD15080,PROD1269,5,1436.17,7180.85
ITEM109416,ORD20540,PROD1026,10,3252.12,32521.2
ITEM109417,ORD12062,PROD1165,7,2690.86,18836.02
ITEM109418,ORD10596,PROD1247,5,1865.62,9328.1
ITEM109419,ORD14683,PROD1116,5,2606.82,13034.1
ITEM109420,ORD16005,PROD1217,3,2243.12,6729.36
ITEM109421,ORD18483,PROD1282,8,2895.52,23164.16
ITEM109422,ORD14267,PROD1127,9,4256.09,38304.81
ITEM109423,ORD21785,PROD1004,9,2746.46,24718.14
ITEM109424,ORD12314,PROD1135,7,4872.38,34106.66
ITEM109425,ORD17843,PROD1038,5,2632.72,13163.6
ITEM109426,ORD23773,PROD1182,2,2159.95,4319.9
ITEM109427,ORD17459,PROD1017,10,4469.71,44697.1
ITEM109428,ORD17921,PROD1106,9,884.73,7962.57
ITEM109429,ORD21965,PROD1281,5,1103.66,5518.3
ITEM109430,ORD18180,PROD1293,6,4620.36,27722.16
ITEM109431,ORD19231,PROD1089,2,3456.71,6913.42
ITEM109432,ORD13747,PROD1167,5,2295.54,11477.7
ITEM109433,ORD15854,PROD1161,10,2227.52,22275.2
ITEM109434,ORD22810,PROD1192,3,3111.02,9333.06
ITEM109435,ORD12709,PROD1047,4,2285.28,9141.12
ITEM109436,ORD22515,PROD1105,9,1349.39,12144.51
ITEM109437,ORD24025,PROD1272,2,2463.29,4926.58
ITEM109438,ORD11842,PROD1103,8,3335.25,26682.0
ITEM109439,ORD20305,PROD1044,7,2854.17,19979.19
ITEM109440,ORD24893,PROD1147,8,159.34,1274.72
ITEM109441,ORD11776,PROD1090,2,1204.96,2409.92
ITEM109442,ORD22436,PROD1281,9,1103.66,9932.94
ITEM109443,ORD17721,PROD1032,5,1517.99,7589.95
ITEM109444,ORD19614,PROD1121,9,3347.35,30126.15
ITEM109445,ORD11954,PROD1289,5,3320.42,16602.1
ITEM109446,ORD10974,PROD1155,8,2189.7,17517.6
ITEM109447,ORD15897,PROD1285,4,4189.26,16757.04
ITEM109448,ORD11373,PROD1250,2,3133.08,6266.16
ITEM109449,ORD19722,PROD1287,10,4207.0,42070.0
ITEM109450,ORD22114,PROD1153,5,1694.42,8472.1
ITEM109451,ORD15420,PROD1141,2,439.38,878.76
ITEM109452,ORD22591,PROD1176,9,2837.8,25540.2
ITEM109453,ORD16341,PROD1185,4,3546.21,14184.84
ITEM109454,ORD24158,PROD1031,2,3680.01,7360.02
ITEM109455,ORD19422,PROD1194,2,4091.6,8183.2
ITEM109456,ORD23112,PROD1202,3,1253.59,3760.77
ITEM109457,ORD24737,PROD1010,2,3169.27,6338.54
ITEM109458,ORD24673,PROD1056,4,426.14,1704.56
ITEM109459,ORD12815,PROD1257,7,1774.55,12421.85
ITEM109460,ORD19586,PROD1231,10,666.04,6660.4
ITEM109461,ORD22385,PROD1243,5,199.22,996.1
ITEM109462,ORD21640,PROD1277,5,4533.34,22666.7
ITEM109463,ORD18081,PROD1169,6,3218.73,19312.38
ITEM109464,ORD21502,PROD1174,1,4789.55,4789.55
ITEM109465,ORD12394,PROD1250,6,3133.08,18798.48
ITEM109466,ORD21171,PROD1090,9,1204.96,10844.64
ITEM109467,ORD13493,PROD1248,8,1644.28,13154.24
ITEM109468,ORD18586,PROD1009,4,3461.14,13844.56
ITEM109469,ORD10530,PROD1005,4,3427.98,13711.92
ITEM109470,ORD23486,PROD1151,3,1760.09,5280.27
ITEM109471,ORD12977,PROD1020,1,1132.25,1132.25
ITEM109472,ORD24057,PROD1044,8,2854.17,22833.36
ITEM109473,ORD14535,PROD1044,8,2854.17,22833.36
ITEM109474,ORD23189,PROD1164,1,1909.34,1909.34
ITEM109475,ORD14287,PROD1113,1,3940.66,3940.66
ITEM109476,ORD16492,PROD1177,6,4919.93,29519.58
ITEM109477,ORD21447,PROD1007,3,2325.72,6977.16
ITEM109478,ORD19135,PROD1090,5,1204.96,6024.8
ITEM109479,ORD20628,PROD1066,7,236.67,1656.69
ITEM109480,ORD12725,PROD1066,3,236.67,710.01
ITEM109481,ORD18068,PROD1186,1,2078.45,2078.45
ITEM109482,ORD19286,PROD1245,10,664.94,6649.4
ITEM109483,ORD10865,PROD1279,2,4307.02,8614.04
ITEM109484,ORD14219,PROD1121,1,3347.35,3347.35
ITEM109485,ORD24448,PROD1061,1,1408.96,1408.96
ITEM109486,ORD14246,PROD1188,3,1410.9,4232.7
ITEM109487,ORD12520,PROD1197,2,3522.61,7045.22
ITEM109488,ORD20823,PROD1117,6,400.72,2404.32
ITEM109489,ORD14752,PROD1257,10,1774.55,17745.5
ITEM109490,ORD13248,PROD1212,1,3926.1,3926.1
ITEM109491,ORD17724,PROD1222,9,459.73,4137.57
ITEM109492,ORD24947,PROD1208,10,2471.88,24718.8
ITEM109493,ORD20680,PROD1065,7,1387.72,9714.04
ITEM109494,ORD18264,PROD1048,10,1997.9,19979.0
ITEM109495,ORD21262,PROD1289,1,3320.42,3320.42
ITEM109496,ORD23152,PROD1156,7,1519.27,10634.89
ITEM109497,ORD14723,PROD1048,2,1997.9,3995.8
ITEM109498,ORD24787,PROD1201,8,1725.94,13807.52
ITEM109499,ORD17572,PROD1126,7,2513.07,17591.49
ITEM109500,ORD24924,PROD1062,1,4075.68,4075.68
ITEM109501,ORD15571,PROD1060,3,236.58,709.74
ITEM109502,ORD15053,PROD1080,3,795.41,2386.23
ITEM109503,ORD22108,PROD1146,4,2519.34,10077.36
ITEM109504,ORD19852,PROD1258,8,4736.5,37892.0
ITEM109505,ORD12339,PROD1159,8,1271.03,10168.24
ITEM109506,ORD17907,PROD1265,10,2046.66,20466.6
ITEM109507,ORD15943,PROD1006,8,2549.51,20396.08
ITEM109508,ORD10997,PROD1175,1,3343.25,3343.25
ITEM109509,ORD24041,PROD1242,5,4597.59,22987.95
ITEM109510,ORD23815,PROD1132,9,3538.86,31849.74
ITEM109511,ORD14388,PROD1139,5,2449.39,12246.95
ITEM109512,ORD14577,PROD1024,10,2129.47,21294.7
ITEM109513,ORD16703,PROD1165,8,2690.86,21526.88
ITEM109514,ORD22924,PROD1059,7,404.16,2829.12
ITEM109515,ORD12013,PROD1123,4,3883.3,15533.2
ITEM109516,ORD11102,PROD1207,8,1554.5,12436.0
ITEM109517,ORD15079,PROD1143,7,2409.9,16869.3
ITEM109518,ORD18026,PROD1257,7,1774.55,12421.85
ITEM109519,ORD18579,PROD1211,7,4093.38,28653.66
ITEM109520,ORD23809,PROD1125,5,626.25,3131.25
ITEM109521,ORD19762,PROD1210,4,2893.65,11574.6
ITEM109522,ORD21058,PROD1201,6,1725.94,10355.64
ITEM109523,ORD21440,PROD1102,1,232.42,232.42
ITEM109524,ORD22524,PROD1051,3,1144.44,3433.32
ITEM109525,ORD12883,PROD1274,9,2226.43,20037.87
ITEM109526,ORD23407,PROD1085,2,3549.13,7098.26
ITEM109527,ORD13988,PROD1285,8,4189.26,33514.08
ITEM109528,ORD11412,PROD1014,3,3708.82,11126.46
ITEM109529,ORD20931,PROD1008,3,4741.88,14225.64
ITEM109530,ORD12856,PROD1182,8,2159.95,17279.6
ITEM109531,ORD22687,PROD1241,3,599.63,1798.89
ITEM109532,ORD20570,PROD1116,1,2606.82,2606.82
ITEM109533,ORD21857,PROD1141,7,439.38,3075.66
ITEM109534,ORD12762,PROD1228,6,493.12,2958.72
ITEM109535,ORD14487,PROD1229,8,1233.33,9866.64
ITEM109536,ORD13501,PROD1197,8,3522.61,28180.88
ITEM109537,ORD14457,PROD1273,5,612.55,3062.75
ITEM109538,ORD23073,PROD1203,10,970.58,9705.8
ITEM109539,ORD21964,PROD1189,6,4563.77,27382.62
ITEM109540,ORD13396,PROD1092,9,4032.67,36294.03
ITEM109541,ORD13869,PROD1166,9,699.22,6292.98
ITEM109542,ORD13079,PROD1075,5,4592.8,22964.0
ITEM109543,ORD19957,PROD1066,2,236.67,473.34
ITEM109544,ORD10599,PROD1177,1,4919.93,4919.93
ITEM109545,ORD11155,PROD1100,9,1921.0,17289.0
ITEM109546,ORD23193,PROD1183,8,3910.39,31283.12
ITEM109547,ORD20071,PROD1148,8,1002.06,8016.48
ITEM109548,ORD13090,PROD1109,5,3331.09,16655.45
ITEM109549,ORD21993,PROD1062,4,4075.68,16302.72
ITEM109550,ORD24744,PROD1155,5,2189.7,10948.5
ITEM109551,ORD15541,PROD1205,6,452.05,2712.3
ITEM109552,ORD17897,PROD1015,6,997.64,5985.84
ITEM109553,ORD12568,PROD1091,3,2645.13,7935.39
ITEM109554,ORD12564,PROD1299,2,3341.64,6683.28
ITEM109555,ORD17987,PROD1018,4,1433.44,5733.76
ITEM109556,ORD24392,PROD1113,4,3940.66,15762.64
ITEM109557,ORD12627,PROD1132,3,3538.86,10616.58
ITEM109558,ORD11215,PROD1299,8,3341.64,26733.12
ITEM109559,ORD10688,PROD1107,7,4785.24,33496.68
ITEM109560,ORD24318,PROD1030,5,660.5,3302.5
ITEM109561,ORD23238,PROD1008,10,4741.88,47418.8
ITEM109562,ORD23601,PROD1278,2,1283.03,2566.06
ITEM109563,ORD17967,PROD1263,1,325.36,325.36
ITEM109564,ORD14691,PROD1262,5,2076.04,10380.2
ITEM109565,ORD13628,PROD1105,5,1349.39,6746.95
ITEM109566,ORD15486,PROD1088,1,2929.74,2929.74
ITEM109567,ORD19357,PROD1222,5,459.73,2298.65
ITEM109568,ORD23010,PROD1228,2,493.12,986.24
ITEM109569,ORD22762,PROD1279,2,4307.02,8614.04
ITEM109570,ORD11231,PROD1133,1,667.35,667.35
ITEM109571,ORD21355,PROD1265,7,2046.66,14326.62
ITEM109572,ORD20593,PROD1274,9,2226.43,20037.87
ITEM109573,ORD16223,PROD1243,4,199.22,796.88
ITEM109574,ORD16989,PROD1150,3,1711.21,5133.63
ITEM109575,ORD15956,PROD1163,6,1981.2,11887.2
ITEM109576,ORD22863,PROD1142,9,3060.45,27544.05
ITEM109577,ORD11377,PROD1281,3,1103.66,3310.98
ITEM109578,ORD10369,PROD1202,5,1253.59,6267.95
ITEM109579,ORD24027,PROD1050,8,4002.16,32017.28
ITEM109580,ORD19032,PROD1262,8,2076.04,16608.32
ITEM109581,ORD22931,PROD1148,9,1002.06,9018.54
ITEM109582,ORD20432,PROD1257,3,1774.55,5323.65
ITEM109583,ORD11418,PROD1034,5,4441.64,22208.2
ITEM109584,ORD17622,PROD1271,1,3320.4,3320.4
ITEM109585,ORD23857,PROD1232,3,1252.72,3758.16
ITEM109586,ORD14916,PROD1005,9,3427.98,30851.82
ITEM109587,ORD21581,PROD1193,1,1804.61,1804.61
ITEM109588,ORD19266,PROD1017,4,4469.71,17878.84
ITEM109589,ORD14917,PROD1217,4,2243.12,8972.48
ITEM109590,ORD23966,PROD1205,3,452.05,1356.15
ITEM109591,ORD10528,PROD1035,6,4329.66,25977.96
ITEM109592,ORD23328,PROD1186,1,2078.45,2078.45
ITEM109593,ORD21367,PROD1227,3,4826.71,14480.13
ITEM109594,ORD14715,PROD1156,2,1519.27,3038.54
ITEM109595,ORD15047,PROD1299,4,3341.64,13366.56
ITEM109596,ORD12896,PROD1042,2,3214.48,6428.96
ITEM109597,ORD12106,PROD1210,1,2893.65,2893.65
ITEM109598,ORD13023,PROD1051,10,1144.44,11444.4
ITEM109599,ORD23775,PROD1287,5,4207.0,21035.0
ITEM109600,ORD18694,PROD1249,7,3106.19,21743.33
ITEM109601,ORD14994,PROD1291,6,3115.96,18695.76
ITEM109602,ORD15460,PROD1042,5,3214.48,16072.4
ITEM109603,ORD18648,PROD1046,4,3864.45,15457.8
ITEM109604,ORD11203,PROD1195,10,2170.32,21703.2
ITEM109605,ORD17831,PROD1274,2,2226.43,4452.86
ITEM109606,ORD14792,PROD1158,8,4347.46,34779.68
ITEM109607,ORD20116,PROD1117,9,400.72,3606.48
ITEM109608,ORD24376,PROD1021,8,3011.42,24091.36
ITEM109609,ORD23472,PROD1203,10,970.58,9705.8
ITEM109610,ORD22273,PROD1291,6,3115.96,18695.76
ITEM109611,ORD17163,PROD1250,5,3133.08,15665.4
ITEM109612,ORD16954,PROD1138,7,4627.04,32389.28
ITEM109613,ORD13700,PROD1004,8,2746.46,21971.68
ITEM109614,ORD17945,PROD1016,5,2581.93,12909.65
ITEM109615,ORD13015,PROD1235,4,1308.47,5233.88
ITEM109616,ORD12822,PROD1287,5,4207.0,21035.0
ITEM109617,ORD19997,PROD1278,9,1283.03,11547.27
ITEM109618,ORD23467,PROD1009,6,3461.14,20766.84
ITEM109619,ORD19201,PROD1177,6,4919.93,29519.58
ITEM109620,ORD10399,PROD1127,10,4256.09,42560.9
ITEM109621,ORD21926,PROD1177,5,4919.93,24599.65
ITEM109622,ORD14092,PROD1164,4,1909.34,7637.36
ITEM109623,ORD19758,PROD1064,10,2746.66,27466.6
ITEM109624,ORD16315,PROD1292,6,2144.35,12866.1
ITEM109625,ORD17525,PROD1230,4,2789.92,11159.68
ITEM109626,ORD10026,PROD1036,10,2558.66,25586.6
ITEM109627,ORD19536,PROD1191,8,1130.89,9047.12
ITEM109628,ORD11923,PROD1108,9,3704.03,33336.27
ITEM109629,ORD15943,PROD1277,4,4533.34,18133.36
ITEM109630,ORD20476,PROD1063,1,4507.89,4507.89
ITEM109631,ORD19130,PROD1249,8,3106.19,24849.52
ITEM109632,ORD12014,PROD1278,1,1283.03,1283.03
ITEM109633,ORD23669,PROD1001,5,645.25,3226.25
ITEM109634,ORD14950,PROD1157,8,1721.69,13773.52
ITEM109635,ORD12068,PROD1035,3,4329.66,12988.98
ITEM109636,ORD11352,PROD1044,9,2854.17,25687.53
ITEM109637,ORD13807,PROD1241,9,599.63,5396.67
ITEM109638,ORD16616,PROD1235,8,1308.47,10467.76
ITEM109639,ORD23723,PROD1252,1,4092.95,4092.95
ITEM109640,ORD22064,PROD1063,7,4507.89,31555.23
ITEM109641,ORD10834,PROD1178,9,3893.15,35038.35
ITEM109642,ORD15876,PROD1281,7,1103.66,7725.62
ITEM109643,ORD12326,PROD1269,1,1436.17,1436.17
ITEM109644,ORD19194,PROD1223,9,1279.49,11515.41
ITEM109645,ORD13486,PROD1171,1,4799.24,4799.24
ITEM109646,ORD12646,PROD1237,10,2037.32,20373.2
ITEM109647,ORD12513,PROD1228,6,493.12,2958.72
ITEM109648,ORD22688,PROD1094,1,3929.4,3929.4
ITEM109649,ORD16588,PROD1087,5,1199.25,5996.25
ITEM109650,ORD17548,PROD1248,5,1644.28,8221.4
